doc_id,file_name,strategy,chunk_number,chunk_id,length_chars,content
hoc_bong_diem_ren_luyen,hoc_bong_diem_ren_luyen.md,recursive,Chunk 33,hoc_bong_diem_ren_luyen::recursive::chunk_32,39,  quả rèn luyện ở các học kỳ tiếp theo.
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 1,hoc_phi_che_do_chinh_sach::fixed_size::chunk_0,200,"
* Học phí

  + Học phí học lần đầu của hệ chuẩn thu theo tín chỉ, và sẽ thay đổi từng năm theo Nghị định của chính phủ.
  + Học phí học lần đầu của hệ CLC TT23 thu theo niên chế (học kỳ),
    mức học"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 2,hoc_phi_che_do_chinh_sach::fixed_size::chunk_1,200," phí ổn định cho toàn khóa học, được công bố từ đầu khóa
    học.
  + Học phí học lần đầu của chương trình ĐMKTKT thu theo niên chế (học kỳ), mức học phí tăng hàng năm theo
    Nghị định của Chính phủ"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 3,hoc_phi_che_do_chinh_sach::fixed_size::chunk_2,200," và chính sách tự chủ của Trường.
  + Quy định về việc nộp học phí tại trường ĐH Công nghệ:
    [LINK](https://uet.vnu.edu.vn/wp-content/uploads/2021/03/Quy-dinh-ve-viec-nop-hoc-phi-tai-truong-DHCN-20"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 4,hoc_phi_che_do_chinh_sach::fixed_size::chunk_3,200,"21_final.pdf)
  + Học phí học lại, cải thiện, tự chọn tự do tính theo tín chỉ và có thông báo cụ thể cho từng năm học, khác
    nhau với hệ chuẩn, chương trình CLC TT23 và chương trình ĐMKTKT.
  + Địn"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 5,hoc_phi_che_do_chinh_sach::fixed_size::chunk_4,200,"h mức học phí năm học 2025-2026:
    [LINK](<https://handbook.uet.vnu.edu.vn/Signed.%C4%90%E1%BB%8Bnh%20m%E1%BB%A9c%20h%E1%BB%8Dc%20ph%C3%AD%20n%C4%83m%20h%E1%BB%8Dc%2025-26-2080.dhcn.pdf>)
* Chế độ c"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 6,hoc_phi_che_do_chinh_sach::fixed_size::chunk_5,200,"hính sách

  + Miễn giảm học phí

  - Đối tượng được miễn 100% học phí (theo mức trần học phí hệ
    chuẩn)

    * Các đối tượng theo quy định tại Pháp lệnh ưu đãi người có công với cách mạng. Cụ thể:"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 7,hoc_phi_che_do_chinh_sach::fixed_size::chunk_6,200,"

      - Điều 3 của Pháp lệnh đã quy định rõ đối tượng hưởng chế độ ưu đãi người có công với cách mạng
        gồm
        người có công với cách mạng và thân nhân của người có công với cách mạng, ba"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 8,hoc_phi_che_do_chinh_sach::fixed_size::chunk_7,200,"o gồm cha đẻ, mẹ
        đẻ,
        vợ
        hoặc chồng, con (con đẻ, con nuôi), người có công nuôi liệt sĩ.
      - Người có công với cách mạng gồm có: (1) Người hoạt động cách mạng trước ngày 01 "
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 9,hoc_phi_che_do_chinh_sach::fixed_size::chunk_8,200,"tháng 01 năm
        1945;
        (2) Người hoạt động cách mạng từ ngày 01 tháng 01 năm 1945 đến ngày khởi nghĩa tháng Tám năm
        1945;
        (3) Liệt sĩ; (4) Bà mẹ Việt Nam anh hùng; (5) Anh "
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 10,hoc_phi_che_do_chinh_sach::fixed_size::chunk_9,200,"hùng Lực lượng vũ trang nhân dân; (6) Anh
        hùng
        Lao
        động trong thời kỳ kháng chiến; (7) Thương binh, bao gồm cả thương binh loại B được công nhận
        trước
        ngày 31 t"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 11,hoc_phi_che_do_chinh_sach::fixed_size::chunk_10,200,"háng 12 năm 1993; người hưởng chính sách như thương binh; (8) Bệnh binh; (9) Người
        hoạt
        động kháng chiến bị nhiễm chất độc hoá học; (10) Người hoạt động cách mạng, kháng chiến, bảo
   "
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 12,hoc_phi_che_do_chinh_sach::fixed_size::chunk_11,200,"     vệ Tổ
        quốc, làm nghĩa vụ quốc tế bị địch bắt tù, đày; (11) Người hoạt động kháng chiến giải phóng
        dân
        tộc,
        bảo vệ Tổ quốc, làm nghĩa vụ quốc tế; (12) Người có công"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 13,hoc_phi_che_do_chinh_sach::fixed_size::chunk_12,200," giúp đỡ cách mạng.
    * Sinh viên bị khuyết tật.
    * Sinh viên từ 16 đến 22 tuổi, hiện đang học đại học văn bằng thứ nhất thuộc đối tượng được hưởng trợ
      cấp
      hàng tháng theo quy định tạ"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 14,hoc_phi_che_do_chinh_sach::fixed_size::chunk_13,200,"i khoản 1 và khoản 2 Điều 5 Nghị định số 20/2021/NĐ-CP ngày 15/03/2021 của
      Chính phủ về chính sách trợ giúp xã hội đối với đối tượng bảo trợ xã hội.
    * Sinh viên là người dân tộc thiểu số có "
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 15,hoc_phi_che_do_chinh_sach::fixed_size::chunk_14,200,"cha hoặc mẹ hoặc cả cha và mẹ hoặc ông bà (trong trường hợp ở
      với
      ông bà) thuộc hộ nghèo và hộ cận nghèo theo quy định của Thủ tướng Chính phủ;
    * Sinh viên là người dân tộc thiểu số rấ"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 16,hoc_phi_che_do_chinh_sach::fixed_size::chunk_15,200,"t ít người quy định tại khoản 1 Điều 2 Nghị định số
      57/2017/NĐ-CP
      ngày 09 tháng 5 năm 2017 của Chính phủ quy định chính sách ưu tiên tuyển sinh và hỗ trợ học tập đối
      với
      trẻ mẫ"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 17,hoc_phi_che_do_chinh_sach::fixed_size::chunk_16,200,"u giáo, học sinh, sinh viên dân tộc thiểu số rất ít người ở vùng có điều kiện kinh tế - xã hội
      khó
      khăn hoặc đặc biệt khó khăn theo quy định hiện hành của cơ quan có thẩm quyền.

      + C"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 18,hoc_phi_che_do_chinh_sach::fixed_size::chunk_17,200,"ụ thể là sinh viên thuộc một trong 16 dân tộc có số dân dưới 10.000 người sau gọi là dân tộc
        thiểu
        số rất ít người: Cống, Mảng, Pu Péo, Si La, Cờ Lao, Bố Y, La Ha, Ngái, Chứt, Ơ Đu, Br"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 19,hoc_phi_che_do_chinh_sach::fixed_size::chunk_18,200,"âu, Rơ Măm,
        Lô
        Lô, Lự, Pà Thẻn, La Hủ.
    * Sinh viên thuộc các đối tượng của các chương trình, đề án được miễn học phí theo quy định của Chính
      phủ.
  - Đối tượng được giảm 70% "
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 20,hoc_phi_che_do_chinh_sach::fixed_size::chunk_19,200,"học phí (theo mức trần học phí hệ chuẩn)

    * Sinh viên là người dân tộc thiểu số (ngoài đối tượng dân tộc thiểu số rất ít người) ở thôn/bản đặc
      biệt
      khó
      khăn, xã khu vực III vùng "
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 21,hoc_phi_che_do_chinh_sach::fixed_size::chunk_20,200,"dân tộc và miền núi, xã đặc biệt khó khăn vùng bãi ngang ven biển hải đảo
      theo
      quy
      định của cơ quan có thẩm quyền.
  - Đối tượng được giảm 50% học phí (theo mức trần học phí hệ chuẩn"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 22,hoc_phi_che_do_chinh_sach::fixed_size::chunk_21,200,")

    * Sinh viên là con cán bộ, công chức, viên chức, công nhân mà cha hoặc mẹ bị tai nạn lao động hoặc mắc
      bệnh nghề
      nghiệp, được hưởng trợ cấp thường xuyên.+ Trợ cấp xã hội

    Các đố"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 23,hoc_phi_che_do_chinh_sach::fixed_size::chunk_22,200,"i tượng đươc nhận trợ cấp xã hội:

    - * Sinh viên là người dân tộc ít người ở vùng cao, vùng đặc biệt
        khó khăn
      * Sinh viên mồ côi cả cha lẫn mẹ và không nơi nương tựa
      * Sinh viê"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 24,hoc_phi_che_do_chinh_sach::fixed_size::chunk_23,200,"n là người tàn tật và gặp khó khăn về kinh tế
      * Sinh viên có hoàn cảnh đặc biệt khó khăn về kinh tế và vượt
        khó học tập

  + Hỗ trợ chi phí học tập

    Các đối tượng được nhận Hỗ trợ ch"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 25,hoc_phi_che_do_chinh_sach::fixed_size::chunk_24,200,"i phí học tập

    - * Sinh viên là người dân tộc thiểu số, đồng thời thỏa mãn 2 tiêu
        chí: Thuộc hộ nghèo/hộ cận nghèo theo quy định của Chính phủ
        và Thi đỗ vào Trường Đại học Công ngh"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,fixed_size,Chunk 26,hoc_phi_che_do_chinh_sach::fixed_size::chunk_25,61,"ệ.
      * Sinh viên là người dân tộc thiểu số rất ít người.
"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,by_sentences,Chunk 1,hoc_phi_che_do_chinh_sach::by_sentences::chunk_0,428,"* Học phí

  + Học phí học lần đầu của hệ chuẩn thu theo tín chỉ, và sẽ thay đổi từng năm theo Nghị định của chính phủ. + Học phí học lần đầu của hệ CLC TT23 thu theo niên chế (học kỳ),
    mức học phí ổn định cho toàn khóa học, được công bố từ đầu khóa
    học. + Học phí học lần đầu của chương trình ĐMKTKT thu theo niên chế (học kỳ), mức học phí tăng hàng năm theo
    Nghị định của Chính phủ và chính sách tự chủ của Trường."
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,by_sentences,Chunk 2,hoc_phi_che_do_chinh_sach::by_sentences::chunk_1,1073,"+ Quy định về việc nộp học phí tại trường ĐH Công nghệ:
    [LINK](https://uet.vnu.edu.vn/wp-content/uploads/2021/03/Quy-dinh-ve-viec-nop-hoc-phi-tai-truong-DHCN-2021_final.pdf)
  + Học phí học lại, cải thiện, tự chọn tự do tính theo tín chỉ và có thông báo cụ thể cho từng năm học, khác
    nhau với hệ chuẩn, chương trình CLC TT23 và chương trình ĐMKTKT. + Định mức học phí năm học 2025-2026:
    [LINK](<https://handbook.uet.vnu.edu.vn/Signed.%C4%90%E1%BB%8Bnh%20m%E1%BB%A9c%20h%E1%BB%8Dc%20ph%C3%AD%20n%C4%83m%20h%E1%BB%8Dc%2025-26-2080.dhcn.pdf>)
* Chế độ chính sách

  + Miễn giảm học phí

  - Đối tượng được miễn 100% học phí (theo mức trần học phí hệ
    chuẩn)

    * Các đối tượng theo quy định tại Pháp lệnh ưu đãi người có công với cách mạng. Cụ thể:

      - Điều 3 của Pháp lệnh đã quy định rõ đối tượng hưởng chế độ ưu đãi người có công với cách mạng
        gồm
        người có công với cách mạng và thân nhân của người có công với cách mạng, bao gồm cha đẻ, mẹ
        đẻ,
        vợ
        hoặc chồng, con (con đẻ, con nuôi), người có công nuôi liệt sĩ."
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,by_sentences,Chunk 3,hoc_phi_che_do_chinh_sach::by_sentences::chunk_2,1228,"- Người có công với cách mạng gồm có: (1) Người hoạt động cách mạng trước ngày 01 tháng 01 năm
        1945;
        (2) Người hoạt động cách mạng từ ngày 01 tháng 01 năm 1945 đến ngày khởi nghĩa tháng Tám năm
        1945;
        (3) Liệt sĩ; (4) Bà mẹ Việt Nam anh hùng; (5) Anh hùng Lực lượng vũ trang nhân dân; (6) Anh
        hùng
        Lao
        động trong thời kỳ kháng chiến; (7) Thương binh, bao gồm cả thương binh loại B được công nhận
        trước
        ngày 31 tháng 12 năm 1993; người hưởng chính sách như thương binh; (8) Bệnh binh; (9) Người
        hoạt
        động kháng chiến bị nhiễm chất độc hoá học; (10) Người hoạt động cách mạng, kháng chiến, bảo
        vệ Tổ
        quốc, làm nghĩa vụ quốc tế bị địch bắt tù, đày; (11) Người hoạt động kháng chiến giải phóng
        dân
        tộc,
        bảo vệ Tổ quốc, làm nghĩa vụ quốc tế; (12) Người có công giúp đỡ cách mạng. * Sinh viên bị khuyết tật. * Sinh viên từ 16 đến 22 tuổi, hiện đang học đại học văn bằng thứ nhất thuộc đối tượng được hưởng trợ
      cấp
      hàng tháng theo quy định tại khoản 1 và khoản 2 Điều 5 Nghị định số 20/2021/NĐ-CP ngày 15/03/2021 của
      Chính phủ về chính sách trợ giúp xã hội đối với đối tượng bảo trợ xã hội."
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,by_sentences,Chunk 4,hoc_phi_che_do_chinh_sach::by_sentences::chunk_3,1001,"* Sinh viên là người dân tộc thiểu số có cha hoặc mẹ hoặc cả cha và mẹ hoặc ông bà (trong trường hợp ở
      với
      ông bà) thuộc hộ nghèo và hộ cận nghèo theo quy định của Thủ tướng Chính phủ;
    * Sinh viên là người dân tộc thiểu số rất ít người quy định tại khoản 1 Điều 2 Nghị định số
      57/2017/NĐ-CP
      ngày 09 tháng 5 năm 2017 của Chính phủ quy định chính sách ưu tiên tuyển sinh và hỗ trợ học tập đối
      với
      trẻ mẫu giáo, học sinh, sinh viên dân tộc thiểu số rất ít người ở vùng có điều kiện kinh tế - xã hội
      khó
      khăn hoặc đặc biệt khó khăn theo quy định hiện hành của cơ quan có thẩm quyền. + Cụ thể là sinh viên thuộc một trong 16 dân tộc có số dân dưới 10.000 người sau gọi là dân tộc
        thiểu
        số rất ít người: Cống, Mảng, Pu Péo, Si La, Cờ Lao, Bố Y, La Ha, Ngái, Chứt, Ơ Đu, Brâu, Rơ Măm,
        Lô
        Lô, Lự, Pà Thẻn, La Hủ. * Sinh viên thuộc các đối tượng của các chương trình, đề án được miễn học phí theo quy định của Chính
      phủ."
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,by_sentences,Chunk 5,hoc_phi_che_do_chinh_sach::by_sentences::chunk_4,1278,"- Đối tượng được giảm 70% học phí (theo mức trần học phí hệ chuẩn)

    * Sinh viên là người dân tộc thiểu số (ngoài đối tượng dân tộc thiểu số rất ít người) ở thôn/bản đặc
      biệt
      khó
      khăn, xã khu vực III vùng dân tộc và miền núi, xã đặc biệt khó khăn vùng bãi ngang ven biển hải đảo
      theo
      quy
      định của cơ quan có thẩm quyền. - Đối tượng được giảm 50% học phí (theo mức trần học phí hệ chuẩn)

    * Sinh viên là con cán bộ, công chức, viên chức, công nhân mà cha hoặc mẹ bị tai nạn lao động hoặc mắc
      bệnh nghề
      nghiệp, được hưởng trợ cấp thường xuyên.+ Trợ cấp xã hội

    Các đối tượng đươc nhận trợ cấp xã hội:

    - * Sinh viên là người dân tộc ít người ở vùng cao, vùng đặc biệt
        khó khăn
      * Sinh viên mồ côi cả cha lẫn mẹ và không nơi nương tựa
      * Sinh viên là người tàn tật và gặp khó khăn về kinh tế
      * Sinh viên có hoàn cảnh đặc biệt khó khăn về kinh tế và vượt
        khó học tập

  + Hỗ trợ chi phí học tập

    Các đối tượng được nhận Hỗ trợ chi phí học tập

    - * Sinh viên là người dân tộc thiểu số, đồng thời thỏa mãn 2 tiêu
        chí: Thuộc hộ nghèo/hộ cận nghèo theo quy định của Chính phủ
        và Thi đỗ vào Trường Đại học Công nghệ. * Sinh viên là người dân tộc thiểu số rất ít người."
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 1,hoc_phi_che_do_chinh_sach::recursive::chunk_0,10,"
* Học phí"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 2,hoc_phi_che_do_chinh_sach::recursive::chunk_1,176,"  + Học phí học lần đầu của hệ chuẩn thu theo tín chỉ, và sẽ thay đổi từng năm theo Nghị định của chính phủ.
  + Học phí học lần đầu của hệ CLC TT23 thu theo niên chế (học kỳ),"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 3,hoc_phi_che_do_chinh_sach::recursive::chunk_2,183,"    mức học phí ổn định cho toàn khóa học, được công bố từ đầu khóa
    học.
  + Học phí học lần đầu của chương trình ĐMKTKT thu theo niên chế (học kỳ), mức học phí tăng hàng năm theo"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 4,hoc_phi_che_do_chinh_sach::recursive::chunk_3,118,"    Nghị định của Chính phủ và chính sách tự chủ của Trường.
  + Quy định về việc nộp học phí tại trường ĐH Công nghệ:"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 5,hoc_phi_che_do_chinh_sach::recursive::chunk_4,121,    [LINK](https://uet.vnu.edu.vn/wp-content/uploads/2021/03/Quy-dinh-ve-viec-nop-hoc-phi-tai-truong-DHCN-2021_final.pdf)
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 6,hoc_phi_che_do_chinh_sach::recursive::chunk_5,178,"  + Học phí học lại, cải thiện, tự chọn tự do tính theo tín chỉ và có thông báo cụ thể cho từng năm học, khác
    nhau với hệ chuẩn, chương trình CLC TT23 và chương trình ĐMKTKT."
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 7,hoc_phi_che_do_chinh_sach::recursive::chunk_6,196,"  + Định mức học phí năm học 2025-2026:
    [LINK](<https://handbook.uet.vnu.edu.vn/Signed.%C4%90%E1%BB%8Bnh%20m%E1%BB%A9c%20h%E1%BB%8Dc%20ph%C3%AD%20n%C4%83m%20h%E1%BB%8Dc%2025-26-2080.dhcn.pdf>)"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 8,hoc_phi_che_do_chinh_sach::recursive::chunk_7,115,"* Chế độ chính sách  + Miễn giảm học phí

  - Đối tượng được miễn 100% học phí (theo mức trần học phí hệ
    chuẩn)"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 9,hoc_phi_che_do_chinh_sach::recursive::chunk_8,91,    * Các đối tượng theo quy định tại Pháp lệnh ưu đãi người có công với cách mạng. Cụ thể:
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 10,hoc_phi_che_do_chinh_sach::recursive::chunk_9,113,"      - Điều 3 của Pháp lệnh đã quy định rõ đối tượng hưởng chế độ ưu đãi người có công với cách mạng
        gồm"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 11,hoc_phi_che_do_chinh_sach::recursive::chunk_10,195,"        người có công với cách mạng và thân nhân của người có công với cách mạng, bao gồm cha đẻ, mẹ
        đẻ,
        vợ
        hoặc chồng, con (con đẻ, con nuôi), người có công nuôi liệt sĩ."
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 12,hoc_phi_che_do_chinh_sach::recursive::chunk_11,114,"      - Người có công với cách mạng gồm có: (1) Người hoạt động cách mạng trước ngày 01 tháng 01 năm
        1945;"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 13,hoc_phi_che_do_chinh_sach::recursive::chunk_12,114,"        (2) Người hoạt động cách mạng từ ngày 01 tháng 01 năm 1945 đến ngày khởi nghĩa tháng Tám năm
        1945;"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 14,hoc_phi_che_do_chinh_sach::recursive::chunk_13,124,"        (3) Liệt sĩ; (4) Bà mẹ Việt Nam anh hùng; (5) Anh hùng Lực lượng vũ trang nhân dân; (6) Anh
        hùng
        Lao"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 15,hoc_phi_che_do_chinh_sach::recursive::chunk_14,115,"        động trong thời kỳ kháng chiến; (7) Thương binh, bao gồm cả thương binh loại B được công nhận
        trước"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 16,hoc_phi_che_do_chinh_sach::recursive::chunk_15,112,"        ngày 31 tháng 12 năm 1993; người hưởng chính sách như thương binh; (8) Bệnh binh; (9) Người
        hoạt"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 17,hoc_phi_che_do_chinh_sach::recursive::chunk_16,114,"        động kháng chiến bị nhiễm chất độc hoá học; (10) Người hoạt động cách mạng, kháng chiến, bảo
        vệ Tổ"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 18,hoc_phi_che_do_chinh_sach::recursive::chunk_17,124,"        quốc, làm nghĩa vụ quốc tế bị địch bắt tù, đày; (11) Người hoạt động kháng chiến giải phóng
        dân
        tộc,"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 19,hoc_phi_che_do_chinh_sach::recursive::chunk_18,114,"        bảo vệ Tổ quốc, làm nghĩa vụ quốc tế; (12) Người có công giúp đỡ cách mạng.
    * Sinh viên bị khuyết tật."
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 20,hoc_phi_che_do_chinh_sach::recursive::chunk_19,115,"    * Sinh viên từ 16 đến 22 tuổi, hiện đang học đại học văn bằng thứ nhất thuộc đối tượng được hưởng trợ
      cấp"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 21,hoc_phi_che_do_chinh_sach::recursive::chunk_20,187,"      hàng tháng theo quy định tại khoản 1 và khoản 2 Điều 5 Nghị định số 20/2021/NĐ-CP ngày 15/03/2021 của
      Chính phủ về chính sách trợ giúp xã hội đối với đối tượng bảo trợ xã hội."
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 22,hoc_phi_che_do_chinh_sach::recursive::chunk_21,116,"    * Sinh viên là người dân tộc thiểu số có cha hoặc mẹ hoặc cả cha và mẹ hoặc ông bà (trong trường hợp ở
      với"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 23,hoc_phi_che_do_chinh_sach::recursive::chunk_22,199,"      ông bà) thuộc hộ nghèo và hộ cận nghèo theo quy định của Thủ tướng Chính phủ;
    * Sinh viên là người dân tộc thiểu số rất ít người quy định tại khoản 1 Điều 2 Nghị định số
      57/2017/NĐ-CP"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 24,hoc_phi_che_do_chinh_sach::recursive::chunk_23,115,"      ngày 09 tháng 5 năm 2017 của Chính phủ quy định chính sách ưu tiên tuyển sinh và hỗ trợ học tập đối
      với"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 25,hoc_phi_che_do_chinh_sach::recursive::chunk_24,116,"      trẻ mẫu giáo, học sinh, sinh viên dân tộc thiểu số rất ít người ở vùng có điều kiện kinh tế - xã hội
      khó"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 26,hoc_phi_che_do_chinh_sach::recursive::chunk_25,84,      khăn hoặc đặc biệt khó khăn theo quy định hiện hành của cơ quan có thẩm quyền.
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 27,hoc_phi_che_do_chinh_sach::recursive::chunk_26,115,"      + Cụ thể là sinh viên thuộc một trong 16 dân tộc có số dân dưới 10.000 người sau gọi là dân tộc
        thiểu"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 28,hoc_phi_che_do_chinh_sach::recursive::chunk_27,147,"        số rất ít người: Cống, Mảng, Pu Péo, Si La, Cờ Lao, Bố Y, La Ha, Ngái, Chứt, Ơ Đu, Brâu, Rơ Măm,
        Lô
        Lô, Lự, Pà Thẻn, La Hủ."
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 29,hoc_phi_che_do_chinh_sach::recursive::chunk_28,185,"    * Sinh viên thuộc các đối tượng của các chương trình, đề án được miễn học phí theo quy định của Chính
      phủ.
  - Đối tượng được giảm 70% học phí (theo mức trần học phí hệ chuẩn)"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 30,hoc_phi_che_do_chinh_sach::recursive::chunk_29,125,"    * Sinh viên là người dân tộc thiểu số (ngoài đối tượng dân tộc thiểu số rất ít người) ở thôn/bản đặc
      biệt
      khó"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 31,hoc_phi_che_do_chinh_sach::recursive::chunk_30,164,"      khăn, xã khu vực III vùng dân tộc và miền núi, xã đặc biệt khó khăn vùng bãi ngang ven biển hải đảo
      theo
      quy
      định của cơ quan có thẩm quyền."
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 32,hoc_phi_che_do_chinh_sach::recursive::chunk_31,68,  - Đối tượng được giảm 50% học phí (theo mức trần học phí hệ chuẩn)
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 33,hoc_phi_che_do_chinh_sach::recursive::chunk_32,185,"    * Sinh viên là con cán bộ, công chức, viên chức, công nhân mà cha hoặc mẹ bị tai nạn lao động hoặc mắc
      bệnh nghề
      nghiệp, được hưởng trợ cấp thường xuyên.+ Trợ cấp xã hội"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 34,hoc_phi_che_do_chinh_sach::recursive::chunk_33,43,    Các đối tượng đươc nhận trợ cấp xã hội:
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 35,hoc_phi_che_do_chinh_sach::recursive::chunk_34,148,"    - * Sinh viên là người dân tộc ít người ở vùng cao, vùng đặc biệt
        khó khăn
      * Sinh viên mồ côi cả cha lẫn mẹ và không nơi nương tựa"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 36,hoc_phi_che_do_chinh_sach::recursive::chunk_35,175,"      * Sinh viên là người tàn tật và gặp khó khăn về kinh tế
      * Sinh viên có hoàn cảnh đặc biệt khó khăn về kinh tế và vượt
        khó học tập  + Hỗ trợ chi phí học tập"
hoc_phi_che_do_chinh_sach,hoc_phi_che_do_chinh_sach.md,recursive,Chunk 37,hoc_phi_che_do_chinh_sach::recursive::chunk_36,50,    Các đối tượng được nhận Hỗ trợ chi phí học tập
